Waba2,Waba2,Wabadoodel,,,1700261149427,[Gen 7] IF Dex AG,waba2-wabadoodel-1700261149427,651328386e6f1f3a59a4965cc5833d41
PizzaTowerEpic,MrGasmask1290,PizzaTowerEpic,,,1700262921047,[Gen 9] IF NatDex AG,mrgasmask1290-pizzatowerepic-1700262921047,ff4a67e7fa8431043812df7affb57323
Konotton,Konotton,DasBakterium,,,1700263713681,[Gen 7] IF Dex OU,konotton-dasbakterium-1700263713681,cd41b20235af2f86865d94d43cde7bb9
Konotton,SmashMania,Konotton,,,1700264106324,[Gen 7] IF Dex OU,smashmania-konotton-1700264106323,e73ae94becfea62b5a32995ea92d3b50
HUEnd,ItIsElementary,HUEnd,,,1700264919752,[Gen 7] IF Dex AG,itiselementary-huend-1700264919752,a8ab6e2c0913e8744befec4853fae7f3
HUEnd,HUEnd,akuma_71,,,1700265034306,[Gen 7] IF Dex AG,huend-akuma71-1700265034306,2a2cfd669c4e263f178beb9d41f10d51
Walccer,Walccer,Obsidrugon,,,1700265045370,[Gen 9] IF NatDex Doubles,walccer-obsidrugon-1700265045370,64db62335185730474e25d9a54bf12bc
HUEnd,PANDA803,HUEnd,,,1700265264906,[Gen 7] IF Dex AG,panda803-huend-1700265264906,823924ceb6331747aca4448fe98a3b72
HUEnd,HUEnd,ItIsElementary,,,1700265780677,[Gen 7] IF Dex AG,huend-itiselementary-1700265780677,3875f3b0cc4d2a3b65897f4ccd274542
TotalSylv,TotalSylv,Dirt Donut,,,1700267413663,[Gen 7] IF Dex OU,totalsylv-dirtdonut-1700267413662,6bff9e37d7d26d7c40b15c3ed2862dd4
TotalSylv,TotalSylv,Dirt Donut,,,1700268190745,[Gen 7] IF Dex OU,totalsylv-dirtdonut-1700268190744,346e84ec0286f576daf68d3d10f18ad9
Guest 7521,funtime for all,Bananablunt,,,1700268716728,[Gen 7] IF Dex OU,funtimeforall-bananablunt-1700268716728,1aee65701e31b62802f1e5cad36eadcf
HUEnd,HUEnd,lunasafaro,,,1700269139942,[Gen 7] IF Dex AG,huend-lunasafaro-1700269139941,22486de645d38fe78be697faeab9f15a
Guest 7521,Unite4320,Kingblocky,,,1700269245974,[Gen 7] IF Dex OU,unite4320-kingblocky-1700269245974,c7b0f9659fa403ec5cbc5aa9cc94b2b6
the_shawdoin,crimsonpath899,the_shawdoin,,,1700269280760,[Gen 9] IF NatDex OU,crimsonpath899-theshawdoin-1700269280760,635ec65017ff5b194ad339c396924edd
the_shawdoin,the_shawdoin,kardigan,,,1700269908566,[Gen 9] IF NatDex OU,theshawdoin-kardigan-1700269908566,fe0009d6337f901b99a806b9e6eb8cdc
HUEnd,Leolio92,HUEnd,,,1700269963090,[Gen 7] IF Dex AG,leolio92-huend-1700269963089,52c6122c35051b62c7154b67b8d12851
TotalSylv,TotalSylv,Dirt Donut,,,1700270169861,[Gen 7] IF Dex OU,totalsylv-dirtdonut-1700270169859,07bcd34328638cf81cb79ebc60be035b
solarialmp4,solarialmp4,PorygodOfSeizures,,,1700270286732,[Gen 7] IF Dex OU,solarialmp4-porygodofseizures-1700270286730,6d476be19801851f73e88e7d1ac78cf7
Guest 7521,TotalSylv,Bazinga386,,,1700270794484,[Gen 7] IF Dex OU,totalsylv-bazinga386-1700270794484,720c4e490830009991d79ff517f2c22c
Staros,Dirt Donut,Staros,,,1700271328007,[Gen 7] IF Dex OU,dirtdonut-staros-1700271328006,fefde2b1eb653e68059621686707e04a
sylvee_kiwi,sylvee_kiwi,rengues,,,1700272023604,[Gen 7] IF Dex Doubles,sylveekiwi-rengues-1700272023602,3b6eb7e2101d6a2f9e406f430e3bf467
Jearo,Jearo,vJulius6ix,,,1700272291872,[Gen 9] IF NatDex AG,jearo-vjulius6ix-1700272291872,7a1399c1ac107e0d238eb583275083e7
waflare,waflare,Walccer,,,1700272451584,[Gen 7] IF Dex OU,waflare-walccer-1700272451584,fd558f3af5e34d2860c0775825bef69a
Clevernamegoeshere,Clevernamegoeshere,EmacSans,,,1700272597537,[Gen 7] IF Dex AG,clevernamegoeshere-emacsans-1700272597537,b071abdab1138a75274653465a123492
vJulius6ix,vJulius6ix,Jearo,,,1700272877889,[Gen 9] IF NatDex AG,vjulius6ix-jearo-1700272877888,1b7d441a757879933cc78cc4ed1ab97f
Xenr1a,Xenr1a,Voided Existence,,,1700273060659,[Gen 7] IF Dex AG,xenr1a-voidedexistence-1700273060658,95f9ba3aeb8bd722ebdaf15ec063bf9e
Voided Existence,Voided Existence,Xenr1a,,,1700273788394,[Gen 7] IF Dex AG,voidedexistence-xenr1a-1700273788394,1065bce24c97e1542d6bb927199e43b8
waflare,waflare,DanDimmadan,,,1700274048269,[Gen 7] IF Dex OU,waflare-dandimmadan-1700274048269,2e7c58c65ea777bb0c2c72e8e4a6edfc
HiveMindJester,AngeryLizard,HiveMindJester,,,1700275760901,[Gen 9] IF NatDex AG,angerylizard-hivemindjester-1700275760900,0e0c923d5046eefe368f78ab3e48bf04
waflare,waflare,Utah Weez,,,1700276081479,[Gen 7] IF Dex OU,waflare-utahweez-1700276081479,9731e8035738a88704f1bad73756d57b
fupizza,FusionKolusion,Dirt Donut,,,1700276527299,[Gen 7] IF Dex OU,fusionkolusion-dirtdonut-1700276527299,b8e2c2492e241490798aa611841cab64
AnkleusRemovicus,PigPlayzll,AnkleusRemovicus,,,1700278832413,[Gen 7] IF Dex AG,pigplayzll-ankleusremovicus-1700278832413,45e38df66f4e5efa9cdd27f93fb371b6
Staros,Staros,CEOofGenesect,,,1700279205515,[Gen 7] IF Dex OU,staros-ceoofgenesect-1700279205514,f7c87906831e0280f699b8cd2c7ce507
TheLigmaConspiracy,TheLigmaConspiracy,KnilkTeamWild,,,1700279445111,[Gen 7] IF Dex OU,theligmaconspiracy-knilkteamwild-1700279445110,706633339c3ddb69e8d0e609598fbb6b
fupizza,striker212,fupizza,,,1700279934275,[Gen 7] IF Dex OU,striker212-fupizza-1700279934275,9424b6a67451f38141d457e8771eb787
DynaTheCryo,DynaTheCryo,Dirt Donut,,,1700279936211,[Gen 7] IF Dex OU,dynathecryo-dirtdonut-1700279936211,dacd9e6793772d231e435990e7b5d9a7
F0157,F0157,2eqw,,,1700280537997,[Gen 7] IF Dex AG,f0157-2eqw-1700280537995,6108348e2d81a8644839da279c660ddf
fupizza,Yukinarakami,fupizza,,,1700281064858,[Gen 7] IF Dex OU,yukinarakami-fupizza-1700281064857,fbcc26ae43815d38c1da5f3e4c57cbb7
MagmaCubeBuddyTard,MagmaCubeBuddyTard,The Daninator,,,1700282309518,[Gen 7] IF Dex AG,magmacubebuddytard-thedaninator-1700282309518,5ac4edfb3a4ebf48eaebba4b27ed7aa6
Sabersmoris,Sabersmoris,Camoark,,,1700282486627,[Gen 9] IF NatDex AG,sabersmoris-camoark-1700282486627,dc7f77cef4e175d4c1b2f0ff60c94ce9
frokathan,solarialmp4,frokathan,,,1700283647070,[Gen 7] IF Dex OU,solarialmp4-frokathan-1700283647069,c1202f28c2dc42faf9473f702435dc6e
Tuesty,Tuesty,TheusinEX,,,1700283938071,[Gen 9] IF NatDex OU,tuesty-theusinex-1700283938071,a62155aa35e5a03a493b005b28f8164b
HiveMindJester,HiveMindJester,dinoblasters123,,,1700286193872,[Gen 9] IF NatDex AG,hivemindjester-dinoblasters123-1700286193872,42c1ca3834bbf5f0e6390f7d1f4b9d37
Male Lover,The Real Ignite,Male Lover,,,1700286928009,[Gen 7] IF Dex OU,therealignite-malelover-1700286928008,feb9df3f37aad5601e1ef92ecd538afe
Augodyne,Augodyne,frokathan,,,1700287460157,[Gen 7] IF Dex OU,augodyne-frokathan-1700287460156,db1643237b014d6941a7c380ae1e0013
frokathan,Augodyne,frokathan,,,1700288444835,[Gen 7] IF Dex OU,augodyne-frokathan-1700288444835,14353e775f2e2cb3b7606ebecdc11c59
PizzaTowerEpic,Vic6430,PizzaTowerEpic,,,1700289923018,[Gen 9] IF Custom Game,vic6430-pizzatowerepic-1700289923018,482c92dcfc9a32e9dc89c7bb0bc61a36
Augodyne,Augodyne,Vic6430,,,1700290132693,[Gen 9] IF NatDex AG,augodyne-vic6430-1700290132692,d3c0345459cb9136ffd192fdb53ce7c6
drakonos2,drakonos2,SvartrKuldr,,,1700290554150,[Gen 7] IF Dex AG,drakonos2-svartrkuldr-1700290554149,40b7da8d37c210b1bbe60759b2df4921
DragAscent,OpalTheMoke,DragAscent,,,1700290735563,[Gen 7] IF Dex AG,opalthemoke-dragascent-1700290735563,33b0d04dcb28cf7e0470c596c7b8d92a
drakonos2,Warr_Lord69,drakonos2,,,1700290840070,[Gen 7] IF Dex AG,warrlord69-drakonos2-1700290840070,b868425a7188c17ff90250e3d8c629a1
DapperMuffin,DapperMuffin,adu anh seng,,,1700293665006,[Gen 7] IF Dex AG,dappermuffin-aduanhseng-1700293665005,79c1fdf91dd7063025fbe955fce04bd8
DapperMuffin,nelson8529,DapperMuffin,,,1700297320307,[Gen 7] IF Dex AG,nelson8529-dappermuffin-1700297320307,55632d6218cc72fa0d9cd38d6f31cbd7
KingoftheBallpit,DougDimmerdome,KingoftheBallpit,,,1700297717085,[Gen 7] IF Dex OU,dougdimmerdome-kingoftheballpit-1700297717084,da908222992e8cd6cc436d5e96450db7
DapperMuffin,DapperMuffin,MAMMOTHKING777,,,1700298482638,[Gen 7] IF Dex AG,dappermuffin-mammothking777-1700298482637,9b4dd6c81d8901aaa92c794154fb9820
Omni-MALO-1471,DasBakterium,Omni-MALO-1471,,,1700301747600,[Gen 7] IF Dex OU,dasbakterium-omnimalo1471-1700301747600,d31ff8a8b0fdbea2bbfaf4bdd339f044
Omni-MALO-1471,inept gamer,Omni-MALO-1471,,,1700303554346,[Gen 7] IF Dex OU,ineptgamer-omnimalo1471-1700303554346,1623c72668f110598a84e9dc027718e8
CEOofGenesect,CEOofGenesect,CYBERVAMPLUCY,,,1700305972346,[Gen 7] IF Dex OU,ceoofgenesect-cybervamplucy-1700305972346,3a18830a85122e7c7f70669bcbf8d94f
inept gamer,inept gamer,MiKamaUtala,,,1700309347617,[Gen 7] IF Dex OU,ineptgamer-mikamautala-1700309347617,09bce268387a642358d7f9496bc23451
jackieFreeze,MAMMOTHKING777,jackieFreeze,,,1700311055529,[Gen 7] IF Dex OU,mammothking777-jackiefreeze-1700311055529,6f60b182a43d37858b66baa56311a09c
inept gamer,inept gamer,coldfrozenheart,,,1700311583992,[Gen 7] IF Dex OU,ineptgamer-coldfrozenheart-1700311583991,35b1c8bbdaef3a7b5104865334818525
Tuesty,endofdramamine,coldfrozenheart,,,1700315216404,[Gen 7] IF Dex OU,endofdramamine-coldfrozenheart-1700315216403,f78f50a0cca5da271c035aba9d7f6ba0
HUEnd,HUEnd,fupizza,,,1700318273072,[Gen 7] IF Dex OU,huend-fupizza-1700318273072,01a942bf46546fa6c460844582abd1fc
HUEnd,HUEnd,GuyWhoSaysWo-Chien,,,1700318757888,[Gen 7] IF Dex OU,huend-guywhosayswochien-1700318757886,d9ee5759f0934582518d2381eeb21eda
Carchawaii,ItIsElementary,Carchawaii,,,1700319122502,[Gen 7] IF Dex AG,itiselementary-carchawaii-1700319122501,d4284ba56b493a7dcfa3836e6d7d9aee
HUEnd,HUEnd,GuyWhoSaysWo-Chien,,,1700319403066,[Gen 7] IF Dex OU,huend-guywhosayswochien-1700319403065,f14da03975e5d057013ca70345e232db
inept gamer,Clevernamegoeshere,inept gamer,,,1700319459320,[Gen 7] IF Dex AG,clevernamegoeshere-ineptgamer-1700319459320,845867f88f6d28b1d38f20fd207e8992
Willer Tail,KyzoTheMage,Willer Tail,,,1700320111162,[Gen 7] IF Dex AG,kyzothemage-willertail-1700320111161,cfd151dfd46307c6593a41f8f02a55a3
KyzoTheMage,KyzoTheMage,Gabi7571,,,1700321928674,[Gen 7] IF Dex AG,kyzothemage-gabi7571-1700321928673,509e41d41753bf7edfe7131a8013490e
BandageBlades,BandageBlades,CYBERVAMPLUCY,,,1700322512150,[Gen 7] IF Dex OU,bandageblades-cybervamplucy-1700322512150,45530f0225533ec161800a84dd22906d
Willer Tail,Gabi7571,Willer Tail,,,1700322612336,[Gen 7] IF Dex AG,gabi7571-willertail-1700322612335,2e8b0236be817454523cf7e6537201e7
Scuttbugger,ItIsElementary,Scuttbugger,,,1700327934569,[Gen 7] IF Dex AG,itiselementary-scuttbugger-1700327934569,935098d98d3aa775df75783b9031c0e9
ItsEmily'nt,ItsEmily'nt,ItsEmily,,,1700328073425,[Gen 9] IF NatDex AG,itsemilynt-itsemily-1700328073424,41863cf26f03c83e9b9ffe8502850be2
LauraLuna,Dr. Badtimes OU,LauraLuna,,,1700332136771,[Gen 7] IF Dex OU,drbadtimesou-lauraluna-1700332136771,9ca8867df01789cac8f821606903ab15
Dr. Badtimes OU,Dr. Badtimes OU,LauraLuna,,,1700332713276,[Gen 7] IF Dex OU,drbadtimesou-lauraluna-1700332713275,7b3faf3ab033d1da36c9da7f66c49216
Uzako,Uzako,Geeno993,,,1700333907825,[Gen 7] IF Dex OU,uzako-geeno993-1700333907824,35a53ee9c0fa1a95b2d1f886b8369493
SvartrKuldr,SvartrKuldr,drakonos2,,,1700334795923,[Gen 7] IF Dex AG,svartrkuldr-drakonos2-1700334795922,1f36b0e7c292829efd616374ba04ae55
not gimgie,gimgie,not gimgie,,,1700335045702,[Gen 9] IF NatDex AG,gimgie-notgimgie-1700335045701,32920052e76de793c79435ff4ee0e7eb
SvartrKuldr,SvartrKuldr,drakonos2,,,1700335428862,[Gen 7] IF Dex AG,svartrkuldr-drakonos2-1700335428861,422d13df8edab2d602facdc173cc43ab
Dr. Badtimes OU,Dr. Badtimes OU,LauraLuna,,,1700336183105,[Gen 7] IF Dex OU,drbadtimesou-lauraluna-1700336183104,94a778667d6e50a1385f72c1563218e1
0rc4n0s13,0rc4n0s13,LittenPlaysPokemon,,,1700337427528,[Gen 7] IF Dex OU,0rc4n0s13-littenplayspokemon-1700337427527,c174c21b248c387b4bdff2f8c23ebd11
GuyWhoSaysWo-Chien,GuyWhoSaysWo-Chien,0rc4n0s13,,,1700338205218,[Gen 7] IF Dex OU,guywhosayswochien-0rc4n0s13-1700338205218,d2b5ea2741af27612120d85cb4490174
LauraLuna,Dr. Badtimes OU,LauraLuna,,,1700338504112,[Gen 7] IF Dex OU,drbadtimesou-lauraluna-1700338504111,148a1b4928c3fad56ce121d978eb26dd
Dr. Badtimes OU,Dr. Badtimes OU,LauraLuna,,,1700338955300,[Gen 7] IF Dex OU,drbadtimesou-lauraluna-1700338955299,184b66cb470183cdb9163580dd57356e
Lyrebird.Rainwing,Lyrebird.Rainwing,Pevetos,,,1700339482193,[Gen 9] IF NatDex Doubles,lyrebirdrainwing-pevetos-1700339482193,f19c5a14f85e29a41071a351c4bab28f
Lyrebird.Rainwing,MrGasmask1290,Lyrebird.Rainwing,,,1700340646215,[Gen 9] IF NatDex Doubles,mrgasmask1290-lyrebirdrainwing-1700340646214,1ddd6d1519ec3f033c375eb6ff03b17d
0rc4n0s13,0rc4n0s13,The Real Ignite,,,1700342278836,[Gen 7] IF Dex OU,0rc4n0s13-therealignite-1700342278836,7a8ab8f104fe876bed92032c65447988
ontario oshawott,Vastalgiar,ontario oshawott,,,1700342374726,[Gen 7] IF Dex OU,vastalgiar-ontariooshawott-1700342374725,1e2ca81ee28ed8480f15b4b107e274dd
Staros,Staros,Garrby123,,,1700343340025,[Gen 7] IF Dex OU,staros-garrby123-1700343340025,d00cf698ab3c3dcfc05c86bfeb4c7ed0
IFZone,Zetious,IFZone,,,1700344352273,[Gen 7] IF Dex OU,zetious-ifzone-1700344352273,b47d13c507266a34f01d33401a7b28d5
Justgonnatestabit,the_shawdoin,Justgonnatestabit,,,1700344405155,[Gen 9] IF NatDex OU,theshawdoin-justgonnatestabit-1700344405154,8bcfd6bd62b9c195b5f844ec3d89c2cb
Wiralon,ontario oshawott,Wiralon,,,1700345084640,[Gen 7] IF Dex OU,ontariooshawott-wiralon-1700345084640,70d6d5d3ae977bc9f24222985d624b01
Dr. Badtimes OU,Dr. Badtimes OU,metroid711,,,1700346118976,[Gen 7] IF Dex AG,drbadtimesou-metroid711-1700346118976,4c3104cfac3834d147169c57c4a780da
LauraLuna,LauraLuna,metroid711,,,1700346610531,[Gen 7] IF Dex AG,lauraluna-metroid711-1700346610531,88ebbffbcd602f89f36f076632318306
LauraLuna,Dr. Badtimes OU,LauraLuna,,,1700347176180,[Gen 7] IF Dex OU,drbadtimesou-lauraluna-1700347176179,82456760280f2bfaa5254ff62b0627f1
MarsBarsXIV,MarsBarsXIV,Zetsuda,,,1700350198794,[Gen 7] IF Dex AG,marsbarsxiv-zetsuda-1700350198794,2a72c56940b45eb37c4874c18e4c2f47
Dr. Badtimes OU,Bigbacon123456,Dr. Badtimes OU,,,1700350375451,[Gen 7] IF Dex OU,bigbacon123456-drbadtimesou-1700350375451,87adc8fb1a41bc729761ba92cc269a31
the_shawdoin,TinaTheAmazing,the_shawdoin,,,1700350765558,[Gen 9] IF NatDex OU,tinatheamazing-theshawdoin-1700350765558,74bf20aafaf28b7aede1f47ab3909e0e
Dr. Badtimes OU,metroid711,Dr. Badtimes OU,,,1700352968709,[Gen 7] IF Dex AG,metroid711-drbadtimesou-1700352968709,667f8bf169c69f4af8a27b17d04792fc
Dr. Badtimes OU,onslaught71,Dr. Badtimes OU,,,1700354264998,[Gen 7] IF Dex AG,onslaught71-drbadtimesou-1700354264997,c2d067a203137954fa810f6d68ec5cfd
the_shawdoin,Potbao,the_shawdoin,,,1700355336252,[Gen 9] IF NatDex OU,potbao-theshawdoin-1700355336251,786362cbdea3c5ac7c5f5ee611710b97
CyrusFans,wateraus281,CyrusFans,,,1700355579506,[Gen 7] IF Dex AG,wateraus281-cyrusfans-1700355579506,9d21e9baaad764d7f96805deff040c00
frokathan,Therealcave,frokathan,,,1700356367509,[Gen 7] IF Dex OU,therealcave-frokathan-1700356367509,292e433858b35b62459f320f2c153441
dunscy,blunderr,AirbornePenguins,,,1700356651360,[Gen 7] IF Dex OU,blunderr-airbornepenguins-1700356651359,4f2ddd41cd404e3b8058e3c70827b700
scrapsorra,Base Liquids,scrapsorra,,,1700356756460,[Gen 7] IF Dex OU,baseliquids-scrapsorra-1700356756460,4e048838d2886b9f8ca88d617e59599e
Omni-MALO-1471,Omni-MALO-1471,MEWahahha,,,1700356876363,[Gen 7] IF Dex AG,omnimalo1471-mewahahha-1700356876363,13c08cf43b79475571ef50437911f283
blunderr,blunderr,Iceasaurus,,,1700357038044,[Gen 7] IF Dex OU,blunderr-iceasaurus-1700357038044,41d2f0aebfbe06fd0021a00d6dfc93c9
the_shawdoin,Potbao,the_shawdoin,,,1700357175774,[Gen 9] IF NatDex OU,potbao-theshawdoin-1700357175774,78c326ae517148c48f65dc807aa7ec51
AirbornePenguins,catsoup02,AirbornePenguins,,,1700357355641,[Gen 7] IF Dex OU,catsoup02-airbornepenguins-1700357355640,5e24fbff8894c60d9ef8c2058a682148
Therealcave,Therealcave,AirbornePenguins,,,1700357535452,[Gen 7] IF Dex OU,therealcave-airbornepenguins-1700357535451,a310e07412637494b7d45a944448da1c
Manofwoof1,Manofwoof1,Potbao,,,1700357540421,[Gen 9] IF NatDex OU,manofwoof1-potbao-1700357540421,740288a3334c405de187410ec27a42ff
blunderr,ll Ignite ll,blunderr,,,1700357592464,[Gen 7] IF Dex OU,llignitell-blunderr-1700357592464,758f641983a17d0559ef746e91851c3b
LauraLuna,Dr. Badtimes OU,metroid711,Bigbacon123456,LauraLuna,1700357869702,[Gen 9] IF Free-for-all,drbadtimesou-metroid711-bigbacon123456-lauraluna-1700357869702,c74dfb976a4aeaaaff877b65b9bac3ca
the_shawdoin,GarrukApexPredator,the_shawdoin,,,1700357902987,[Gen 9] IF NatDex OU,garrukapexpredator-theshawdoin-1700357902986,80eae82330fb53f49c862b38f93a6666
Walccer,XSoulNightsX,Walccer,,,1700357906897,[Gen 7] IF Dex AG,xsoulnightsx-walccer-1700357906897,4ae3bf96391d9f7e5cbd04c775c54f55
Deftab,KirianK,Deftab,,,1700358153154,[Gen 7] IF Dex OU,kiriank-deftab-1700358153153,e10dd05376faa1e71e4a2f450643160d
inept gamer,inept gamer,H Gamer Moment,,,1700358576337,[Gen 7] IF Dex OU,ineptgamer-hgamermoment-1700358576337,4765fe53be5a97b0fe4f58ac3c2fc164
TotalSylv,TotalSylv,striker212,,,1700358738430,[Gen 7] IF Dex OU,totalsylv-striker212-1700358738430,1dd7aa78132a1d99bc3b2be084251efc
Staros,harror,Staros,,,1700358847278,[Gen 7] IF Dex OU,harror-staros-1700358847278,97e2685d96de98c76a495f9eb948c912
Dr. Badtimes OU,Dr. Badtimes OU,LauraLuna,,,1700358971079,[Gen 7] IF Dex OU,drbadtimesou-lauraluna-1700358971078,750358d001d13775b89cf86d21ab91c6
MarsBarsXIV,Zetsuda,MarsBarsXIV,,,1700359535036,[Gen 7] IF Dex AG,zetsuda-marsbarsxiv-1700359535036,ca56f5cb81e73f2aad4d82e015dc4100
Omni-MALO-1471,Omni-MALO-1471,Lunastra_sucks,,,1700360095563,[Gen 7] IF Dex OU,omnimalo1471-lunastrasucks-1700360095563,ada72f012d26feffa54a4cd68a33c25c
redninjapuffle,arcanediety,redninjapuffle,,,1700360605972,[Gen 7] IF Dex OU,arcanediety-redninjapuffle-1700360605971,877d899890c3ac9460d2253de599246c
Staros,Llewos,Staros,,,1700361165547,[Gen 7] IF Dex OU,llewos-staros-1700361165547,3737ecf492c3670578b36b6757136e08
TheLunaticPhantom,TheLunaticPhantom,Z4ifir,,,1700361733980,[Gen 7] IF Dex Doubles,thelunaticphantom-z4ifir-1700361733979,595228e3dd30742bd7dafb7c3d2beb41
TotalSylv,harror,TotalSylv,,,1700361878725,[Gen 7] IF Dex OU,harror-totalsylv-1700361878725,e13e96ceddada03200e41a3025265d7f
MeCactusNow,MeCactusNow,Cjane23,,,1700362071392,[Gen 7] IF Dex AG,mecactusnow-cjane23-1700362071391,654ecc47dcd3811f0aa373ccba60abf8
metroid711,Dr. Badtimes OU,metroid711,onslaught71,LauraLuna,1700362141984,[Gen 9] IF Free-for-all,drbadtimesou-metroid711-onslaught71-lauraluna-1700362141983,b60783e4e1d3ab3df51b1271f5313d63
KingoftheBallpit,KingoftheBallpit,Kaboah,,,1700362702519,[Gen 7] IF Dex OU,kingoftheballpit-kaboah-1700362702519,768cd29a2197534a3825433690550553
TheLunaticPhantom,TheLunaticPhantom,adu anh seng,,,1700363052213,[Gen 7] IF Dex AG,thelunaticphantom-aduanhseng-1700363052213,20960b08c9ab317aebc3af41dfd3e452
the_shawdoin,Tuesty,the_shawdoin,,,1700363094970,[Gen 9] IF NatDex OU,tuesty-theshawdoin-1700363094970,e1a4c0d5e7e37d5de7df929e4a8ec99b
fupizza,regwrsg,fupizza,,,1700363940918,[Gen 7] IF Dex OU,regwrsg-fupizza-1700363940917,cff9227eeccaf101441df3a7ebd0e87e
TotalSylv,Littlemxdoom,TotalSylv,,,1700364165350,[Gen 7] IF Dex OU,littlemxdoom-totalsylv-1700364165350,52552fc015da86d8dfbe72a4cde10cc8
Theruffletkid,StellarMudkip,Theruffletkid,,,1700364514348,[Gen 7] IF Dex AG,stellarmudkip-theruffletkid-1700364514348,8ef19e2a2de49128edbd9b3d1739445c
the_shawdoin,the_shawdoin,Manofwoof1,,,1700364602561,[Gen 9] IF NatDex OU,theshawdoin-manofwoof1-1700364602561,7b90c14918398d59bb179bc2b251e98e
Manofwoof1,Manofwoof1,Iziksquirel,,,1700365142937,[Gen 9] IF NatDex OU,manofwoof1-iziksquirel-1700365142936,e0d59b950ea3dbe15fbe2e8960606c54
Guest 2906,ItIsElementary,Dirt Donut,,,1700365587834,[Gen 7] IF Dex AG,itiselementary-dirtdonut-1700365587834,f3a16f08494ca34774352864fe88aa6c
jackieFreeze,jackieFreeze,ThanhLong0106,,,1700365946385,[Gen 9] IF NatDex AG,jackiefreeze-thanhlong0106-1700365946385,cf1baf9c42357503a2fe0b6f009a84ed
timmy2013,timmy2013,stewp,,,1700366788222,[Gen 7] IF Dex OU,timmy2013-stewp-1700366788221,8f88d46d03c8d17518534eaac50d3e13
the_shawdoin,Nuclearstomp,the_shawdoin,,,1700366823856,[Gen 9] IF NatDex OU,nuclearstomp-theshawdoin-1700366823856,d8917005794bb21c3442fe06fba860e8
TheLunaticPhantom,ItIsElementary,TheLunaticPhantom,,,1700366851415,[Gen 7] IF Dex AG,itiselementary-thelunaticphantom-1700366851415,063d6aad16c543ddd72271a975b2eb9e
the_shawdoin,the_shawdoin,Nuclearstomp,,,1700366892013,[Gen 9] IF NatDex OU,theshawdoin-nuclearstomp-1700366892012,3ec138a03cefd59337904118686ab85e
the_shawdoin,Manofwoof1,the_shawdoin,,,1700367278096,[Gen 9] IF NatDex OU,manofwoof1-theshawdoin-1700367278095,375527623b1b30aafc06c5288247388d
Augodyne,Augodyne,solarialmp4,,,1700367309580,[Gen 7] IF Dex OU,augodyne-solarialmp4-1700367309579,67be7865fae96e9979a05d0a88adfd17
Deftab,frokathan,Deftab,,,1700367379468,[Gen 7] IF Dex OU,frokathan-deftab-1700367379468,b4693c10f367a5507942e09247a77746
Omni-MALO-1471,Makipon,Omni-MALO-1471,,,1700367478723,[Gen 7] IF Dex OU,makipon-omnimalo1471-1700367478721,5b1b612b5b174b94e1c8e32010f95bfe
WahooMario64,TheLunaticPhantom,WahooMario64,,,1700369139770,[Gen 7] IF Dex AG,thelunaticphantom-wahoomario64-1700369139769,95c93adef5645134c05675d757bd7008
nono2k,nono2k,Moopse,,,1700369188405,[Gen 7] IF Dex AG,nono2k-moopse-1700369188405,11e2d2e6c940ec88a1731a4f5f7ea453
Anderj10,Anderj10,JacobTheEevee,,,1700369260943,[Gen 9] IF NatDex Doubles,anderj10-jacobtheeevee-1700369260942,47eb5514d60e0af65859dc2993031ed1
Anderj10,Anderj10,JacobTheEevee,,,1700369266381,[Gen 9] IF NatDex Doubles,anderj10-jacobtheeevee-1700369266380,25e371fe615fd148385cef752dc4d625
whikko,Happieferret19,whikko,,,1700369590283,[Gen 7] IF Dex OU,happieferret19-whikko-1700369590282,2b7fb9c89b0ac5db101ceb5c2db6fad8
Awesomeacuz13,Awesomeacuz13,just sayori,,,1700369896706,[Gen 9] IF NatDex OU,awesomeacuz13-justsayori-1700369896705,a1034015219f331444505f1e3820676e
WhatAUsernameIHave,pigeonboiy,WhatAUsernameIHave,,,1700369979011,[Gen 9] IF NatDex OU,pigeonboiy-whatausernameihave-1700369979011,f3ac304addeef7835407757403a8feab
Deftab,Deftab,ryl3gol,,,1700370858390,[Gen 7] IF Dex OU,deftab-ryl3gol-1700370858389,5ce257353af953a1521e7ffe2dcf7d9e
TotalSylv,fupizza,TotalSylv,,,1700370868448,[Gen 7] IF Dex OU,fupizza-totalsylv-1700370868448,2166a977298b07f978be24f18a78a3f6
Augodyne,AirbornePenguins,Augodyne,,,1700370977436,[Gen 7] IF Dex OU,airbornepenguins-augodyne-1700370977435,1e3ed55808e0ec1f4652aa4403043d22
Augodyne,Augodyne,bubbadevlin,,,1700371550323,[Gen 7] IF Dex OU,augodyne-bubbadevlin-1700371550322,7660bb525021bb030e2396137cf515d9
fupizza,fupizza,whikko,,,1700371592633,[Gen 7] IF Dex OU,fupizza-whikko-1700371592633,d27847afe5de5d40aeb2245d5449bb68
timmy2013,timmy2013,Namdeirf,,,1700372648041,[Gen 7] IF Dex OU,timmy2013-namdeirf-1700372648040,387a225b16276bea34b8015b5db2ceb5
ThatDQGuy,ThatDQGuy,Dexxxio,,,1700373461450,[Gen 7] IF Dex AG,thatdqguy-dexxxio-1700373461450,bb41aced419be9402e6898ee9031992c
